,nodeID,nodeLabel,latitude,longitude,mode,year
0,0,King Historic District,-84.37554074007618,33.7555244875234,tram,2014.0
1,1,Dobbs Plaza,-84.37849453204917,33.75555563971167,tram,2014.0
2,2,Auburn at Piedmont,-84.38204068827899,33.75557789135689,tram,2014.0
3,3,Woodruff Park,-84.38817679027932,33.75601283632723,tram,2014.0
4,4,Peachtree Center,-84.3875625048345,33.75810640739637,tram,2014.0
5,5,Carnegie at Spring,-84.38963823963846,33.75949013120987,tram,2014.0
6,6,Centennial Olympic Park,-84.39201578976237,33.759418332055716,tram,2014.0
7,7,Luckie at Cone,-84.3903401651629,33.75804377465502,tram,2014.0
8,8,Park Place,-84.38824423306843,33.75511962706544,tram,2014.0
9,9,Hurt Park,-84.38537140945182,33.75445952670093,tram,2014.0
10,10,Sweet Auburn Market,-84.38001225766315,33.75438471625877,tram,2014.0
11,11,Edgewood at Hilliard,-84.3763986310918,33.75437702315048,tram,2014.0
12,12,Avondale,-84.2823040956732,33.77510657517634,heavy_rail,1979.0
13,13,Decatur,-84.29563132684096,33.77460241234671,heavy_rail,1979.0
14,14,East Lake,-84.31314278846568,33.765220563517815,heavy_rail,1979.0
15,15,Georgia State,-84.38665250850134,33.75068465706181,heavy_rail,1979.0
16,16,King Memorial,-84.37550036635851,33.749999350364206,heavy_rail,1979.0
17,17,Inman Park / Reynoldstown,-84.3525384136369,33.757702298990395,heavy_rail,1979.0
18,18,Edgewood / Candler Park,-84.33993536159684,33.76188558542496,heavy_rail,1979.0
19,19,West Lake,-84.44536235425258,33.75332088158295,heavy_rail,1979.0
20,20,Hamilton E. Holmes,-84.470171648845,33.75446814662443,heavy_rail,1979.0
21,21,Ashby,-84.41702533163836,33.7563939829037,heavy_rail,1979.0
22,22,Vine City,-84.40428502727633,33.75653672514393,heavy_rail,1979.0
23,23,Dome / GWCC / Philips Arena / CNN Center,-84.39707098959757,33.75610571767069,heavy_rail,1979.0
24,24,Indian Creek,-84.22965439834971,33.769831881422846,heavy_rail,1993.0
25,25,Kensington,-84.25196305405808,33.772694032389936,heavy_rail,1993.0
26,26,Five Points,-84.39157556194151,33.75394628473174,heavy_rail,1979.0
27,27,Georgia State,-84.38665250850134,33.75068465706181,heavy_rail,1979.0
28,28,King Memorial,-84.37550036635851,33.749999350364206,heavy_rail,1979.0
29,29,Inman Park / Reynoldstown,-84.3525384136369,33.757702298990395,heavy_rail,1979.0
30,30,Edgewood / Candler Park,-84.33993536159684,33.76188558542496,heavy_rail,1979.0
31,31,Ashby,-84.41702533163836,33.7563939829037,heavy_rail,1979.0
32,32,Vine City,-84.40428502727633,33.75653672514393,heavy_rail,1979.0
33,33,Dome / GWCC / Philips Arena / CNN Center,-84.39707098959757,33.75610571767069,heavy_rail,1979.0
34,34,Bankhead,-84.42894555433891,33.77228077343324,heavy_rail,1992.0
35,35,Five Points,-84.39157556194151,33.75394628473174,heavy_rail,1979.0
36,36,Garnett,-84.3960133470318,33.748401517992164,heavy_rail,1981.0
37,37,Five Points,-84.39157556194151,33.75394628473174,heavy_rail,1979.0
38,38,Peachtree Center,-84.38776208262186,33.757972895775495,heavy_rail,1982.0
39,39,Civic Center,-84.38759892471752,33.766445237291535,heavy_rail,1981.0
40,40,North Avenue,-84.38715428587899,33.772587201557286,heavy_rail,1981.0
41,41,Midtown,-84.38625759692206,33.781144311416995,heavy_rail,1982.0
42,42,Arts Center,-84.38731283073082,33.78922696663494,heavy_rail,1982.0
43,43,West End,-84.41368227248753,33.73603862998732,heavy_rail,1982.0
44,44,Lakewood / Fort McPherson,-84.42886479793151,33.700494417100956,heavy_rail,1984.0
45,45,Oakland City,-84.42492269258929,33.717709775009155,heavy_rail,1984.0
46,46,Lindbergh Center,-84.3695445841314,33.822636235929,heavy_rail,1984.0
47,47,East Point,-84.4405463878667,33.677520179721014,heavy_rail,1986.0
48,48,Airport,-84.4462177780194,33.640797436197005,heavy_rail,1988.0
49,49,College Park,-84.44888914486282,33.65165034921661,heavy_rail,1988.0
50,50,Brookhaven / Oglethorpe,-84.33936923012546,33.85998062627158,heavy_rail,1984.0
51,51,Lenox,-84.3581630134113,33.84538173533748,heavy_rail,1984.0
52,52,Chamblee,-84.30629455250671,33.88750341014925,heavy_rail,1987.0
53,53,Doraville,-84.2802124370506,33.90304310076918,heavy_rail,1992.0
54,54,Garnett,-84.3960133470318,33.748401517992164,heavy_rail,1981.0
