nodeID,nodeLabel,latitude,longitude,mode,year
0,Back Bay,-71.0752090111128,42.347243979750914,commuter_rail,1987.0
1,Ruggles,-71.08921384904461,42.336515913816754,commuter_rail,1987.0
2,Providence,-71.41328260973998,41.82911241446379,commuter_rail,1988.0
3,Route 128,-71.14710172368545,42.21034375028441,commuter_rail,1973.0
4,Canton Junction,-71.15382754548416,42.16335555655954,commuter_rail,1973.0
5,Canton Junction,-71.1536704897258,42.16338617050852,commuter_rail,1973.0
6,Stoughton,-71.10236562374726,42.122813383694336,commuter_rail,1973.0
7,Canton Center,-71.14600230533283,42.15701703660062,commuter_rail,1973.0
8,Sharon,-71.1844544601965,42.124517292312106,commuter_rail,1973.0
9,Mansfield,-71.21989331620725,42.032767090801656,commuter_rail,1973.0
10,Attleboro,-71.28489239250688,41.94080380191853,commuter_rail,1973.0
11,South Attleboro,-71.35528980517614,41.89768483698836,commuter_rail,1990.0
12,T.F. Green Airport,-71.4420193683344,41.72742126483365,commuter_rail,2010.0
13,Wickford Junction,-71.49101628401806,41.58135297287322,commuter_rail,2012.0
14,Forest Hills,-71.11380104131918,42.30049851519453,commuter_rail,1987.0
15,Newmarket,-71.06647413908134,42.32602468094174,commuter_rail,2013.0
16,Four Corners/Geneva,-71.07593642716742,42.30586657331318,commuter_rail,2013.0
17,Blue Hill Avenue,-71.09330309267096,42.27331160885677,commuter_rail,2019.0
18,Morton Street,-71.08581748916035,42.28072733420267,commuter_rail,1987.0
19,Talbot Avenue,-71.0782957543001,42.29284951808673,commuter_rail,2012.0
20,Yawkey,-71.09962795150625,42.347586792712775,commuter_rail,1988.0
21,Boston Landing,-71.13997694163525,42.35727433775645,commuter_rail,2017.0
22,West Natick,-71.39190781270744,42.28312379043459,commuter_rail,1982.0
23,Ashland,-71.48256316302736,42.26151370990428,commuter_rail,2002.0
24,Framingham,-71.42000191487614,42.276099595045395,commuter_rail,1973.0
25,Natick,-71.34689890882667,42.2857572507084,commuter_rail,1973.0
26,Wellesley Square,-71.29442505315147,42.297333547178965,commuter_rail,1973.0
27,Wellesley Hills,-71.277016802899,42.31041660047674,commuter_rail,1973.0
28,Wellesley Farms,-71.27244113074595,42.32206146526866,commuter_rail,1973.0
29,Auburndale,-71.25117262856119,42.34557557808856,commuter_rail,1973.0
30,West Newton,-71.23030728408658,42.34784902665342,commuter_rail,1973.0
31,Newtonville,-71.2052324223768,42.35172446409592,commuter_rail,1973.0
32,Grafton,-71.68467627544894,42.24698463886335,commuter_rail,2000.0
33,Westborough,-71.6475048403236,42.26947301191959,commuter_rail,2002.0
34,Southborough,-71.52485356330035,42.266897559082366,commuter_rail,2002.0
35,Worcester,-71.79460997584876,42.26086369987913,commuter_rail,1994.0
36,North Station,-71.0619222882767,42.36605253878724,commuter_rail,1893.0
37,Ayer,-71.58848800298023,42.55902305365632,commuter_rail,1980.0
38,South Acton,-71.45870980829069,42.460441383287474,commuter_rail,1976.0
39,Waverley,-71.19058524620024,42.387573482962324,commuter_rail,1976.0
40,Waltham,-71.23606693159786,42.37410552628887,commuter_rail,1976.0
41,Brandeis/Roberts,-71.26136153935431,42.36183334338659,commuter_rail,1976.0
42,Kendal Green,-71.28264238764147,42.37907250424851,commuter_rail,1976.0
43,Hastings,-71.2891428294037,42.38562880880005,commuter_rail,1976.0
44,Silver Hill,-71.30219297773931,42.395595423401346,commuter_rail,1976.0
45,Lincoln,-71.32577441699185,42.41367112159713,commuter_rail,1976.0
46,Belmont,-71.17619919825945,42.3959130237361,commuter_rail,1976.0
47,West Concord,-71.39301048904288,42.45698733093853,commuter_rail,1976.0
48,Concord,-71.3577966626112,42.45659986059033,commuter_rail,1976.0
49,Littleton/Route 495,-71.50267260313609,42.519647540377264,commuter_rail,1980.0
50,Fitchburg,-71.79289460624861,42.58081445995671,commuter_rail,1980.0
51,North Leominster,-71.73976397624716,42.53988140585875,commuter_rail,1980.0
52,Shirley,-71.64815025297435,42.5451087967414,commuter_rail,1981.0
53,Back Bay,-71.0752090111128,42.347243979750914,commuter_rail,1987.0
54,Ruggles,-71.08921384904461,42.336515913816754,commuter_rail,1987.0
55,Readville,-71.13390445823666,42.23816641155398,commuter_rail,1987.0
56,Islington,-71.18403066534103,42.22090693710288,commuter_rail,1979.0
57,Dedham Corporate Center,-71.17424932086998,42.22705061748769,commuter_rail,1990.0
58,Endicott,-71.15849334340024,42.23326081888533,commuter_rail,1973.0
59,Norwood Depot,-71.19688371345893,42.19627596919656,commuter_rail,1973.0
60,Norwood Central,-71.19970062146423,42.188605226860716,commuter_rail,1973.0
61,,-71.39615907706835,42.08313971656449,commuter_rail,1973.0
62,Norfolk,-71.32606028623194,42.12024589706837,commuter_rail,1973.0
63,Walpole,-71.25865815832192,42.14505096711645,commuter_rail,1973.0
64,Plimptonville,-71.23667400498975,42.1585320804775,commuter_rail,1973.0
65,Windsor Gardens,-71.21970929545247,42.171766503749694,commuter_rail,1973.0
66,Forge Park/495,-71.43900683837039,42.08997298561779,commuter_rail,1988.0
67,Forest Hills,-71.11380104131918,42.30049851519453,commuter_rail,1987.0
68,Back Bay,-71.0752090111128,42.347243979750914,commuter_rail,1987.0
69,Ruggles,-71.08921384904461,42.336515913816754,commuter_rail,1987.0
70,Bellevue,-71.14557097158992,42.28656590141759,commuter_rail,1987.0
71,Highland,-71.15395881512188,42.284941577973115,commuter_rail,1987.0
72,West Roxbury,-71.16006756498277,42.28133784755204,commuter_rail,1987.0
73,Hersey,-71.21608866759705,42.275570347485484,commuter_rail,1987.0
74,North Station,-71.0619222882767,42.36605253878724,commuter_rail,1893.0
75,North Station,-71.0619222882767,42.36605253878724,commuter_rail,1893.0
76,Malden,-71.07438482623934,42.42659482332721,commuter_rail,1975.0
77,North Station,-71.0619222882767,42.36605253878724,commuter_rail,1893.0
78,North Station,-71.0619222882767,42.36605253878724,commuter_rail,1893.0
79,North Station,-71.0619222882767,42.36605253878724,commuter_rail,1893.0
80,Green Street,-71.10727974550693,42.31029721728265,heavy_rail,1987.0
81,Back Bay,-71.0752090111128,42.347243979750914,heavy_rail,1987.0
82,Roxbury Crossing,-71.09527284784069,42.33120611679817,heavy_rail,1987.0
83,Ruggles,-71.08921384904461,42.336515913816754,heavy_rail,1987.0
84,Stony Brook,-71.10403862389752,42.31719720211311,heavy_rail,1987.0
85,Jackson Square,-71.09990727120069,42.32275010616786,heavy_rail,1987.0
86,Massachusetts Avenue,-71.08307700269107,42.34151808005663,heavy_rail,1987.0
87,Community College,-71.0698029566347,42.373585656557196,heavy_rail,1975.0
88,Sullivan Square,-71.0769214352714,42.38433962786302,heavy_rail,1975.0
89,Chinatown,-71.06261851850681,42.35237807830924,heavy_rail,1908.0
90,North Station,-71.06096161820345,42.36604357848317,heavy_rail,1975.0
91,Malden,-71.07438482623934,42.42659482332721,heavy_rail,1975.0
92,Wellington,-71.07701825937296,42.40170602946981,heavy_rail,1975.0
93,Assembly,-71.07711023822434,42.39257781801874,heavy_rail,2014.0
94,Oak Grove,-71.07093321418247,42.43751512493902,heavy_rail,1977.0
95,Tufts Medical Center,-71.0646387601834,42.349107460125516,heavy_rail,1987.0
